timestamp,open,high,low,close,volume
2025-05-19 15:03:00+05:30,1939.3,1939.6,1939.1,1939.3,58078.0
2025-05-19 15:04:00+05:30,1939.4,1939.4,1937.4,1937.9,43856.0
2025-05-19 15:05:00+05:30,1938.0,1940.0,1937.9,1939.5,80314.0
2025-05-19 15:06:00+05:30,1939.5,1940.4,1938.7,1940.4,49082.0
2025-05-19 15:07:00+05:30,1940.4,1940.8,1940.3,1940.5,43107.0
2025-05-19 15:08:00+05:30,1940.4,1940.5,1938.1,1938.5,61056.0
2025-05-19 15:09:00+05:30,1938.5,1938.5,1938.4,1938.5,32601.0
2025-05-19 15:10:00+05:30,1938.5,1939.5,1938.4,1938.9,52937.0
2025-05-19 15:11:00+05:30,1939.0,1939.0,1938.7,1938.8,45863.0
2025-05-19 15:12:00+05:30,1938.9,1938.9,1938.3,1938.3,47759.0
2025-05-19 15:13:00+05:30,1938.4,1938.5,1937.6,1937.6,40885.0
2025-05-19 15:14:00+05:30,1937.3,1938.0,1937.3,1938.0,37978.0
2025-05-19 15:15:00+05:30,1938.0,1938.5,1937.9,1938.4,47025.0
2025-05-19 15:16:00+05:30,1938.4,1939.8,1938.4,1939.3,47559.0
2025-05-19 15:17:00+05:30,1939.4,1939.9,1939.3,1939.9,37152.0
2025-05-19 15:18:00+05:30,1939.8,1939.9,1939.3,1939.4,59144.0
2025-05-19 15:19:00+05:30,1939.5,1939.5,1939.0,1939.0,34014.0
2025-05-19 15:20:00+05:30,1939.0,1939.4,1939.0,1939.4,47648.0
2025-05-19 15:21:00+05:30,1939.4,1939.5,1939.2,1939.5,42285.0
2025-05-19 15:22:00+05:30,1939.5,1939.7,1939.2,1939.4,48614.0
2025-05-19 15:23:00+05:30,1939.4,1939.4,1938.9,1939.0,41373.0
2025-05-19 15:24:00+05:30,1939.0,1939.4,1938.9,1939.2,44616.0
2025-05-19 15:25:00+05:30,1939.2,1940.4,1939.2,1940.3,75931.0
2025-05-19 15:26:00+05:30,1940.2,1940.5,1939.2,1939.2,42238.0
2025-05-19 15:27:00+05:30,1939.2,1939.8,1939.2,1939.2,38198.0
2025-05-19 15:28:00+05:30,1938.5,1939.4,1937.0,1937.2,42606.0
2025-05-19 15:29:00+05:30,1937.2,1939.0,1937.1,1938.0,6514.0
