timestamp,volume,date
2025-05-26 06:49:00,7177.0,2025-05-26
2025-05-26 06:50:00,3773.0,2025-05-26
2025-05-26 06:51:00,7484.0,2025-05-26
2025-05-26 06:52:00,5004.0,2025-05-26
2025-05-26 06:53:00,4950.0,2025-05-26
2025-05-26 06:54:00,4911.0,2025-05-26
2025-05-26 06:55:00,4425.0,2025-05-26
2025-05-26 06:56:00,4901.0,2025-05-26
2025-05-26 06:57:00,4938.0,2025-05-26
2025-05-26 06:58:00,4949.0,2025-05-26
2025-05-26 06:59:00,40866.0,2025-05-26
2025-05-26 07:00:00,7242.0,2025-05-26
2025-05-26 07:01:00,10664.0,2025-05-26
2025-05-26 07:02:00,6478.0,2025-05-26
2025-05-26 07:03:00,6224.0,2025-05-26
2025-05-26 07:04:00,7433.0,2025-05-26
2025-05-26 07:05:00,4888.0,2025-05-26
2025-05-26 07:06:00,11639.0,2025-05-26
2025-05-26 07:07:00,9537.0,2025-05-26
2025-05-26 07:08:00,7157.0,2025-05-26
2025-05-26 07:09:00,5133.0,2025-05-26
2025-05-26 07:10:00,7315.0,2025-05-26
2025-05-26 07:11:00,4388.0,2025-05-26
2025-05-26 07:12:00,4306.0,2025-05-26
2025-05-26 07:13:00,6695.0,2025-05-26
2025-05-26 07:14:00,6846.0,2025-05-26
2025-05-26 07:15:00,6135.0,2025-05-26
2025-05-26 07:16:00,5558.0,2025-05-26
2025-05-26 07:17:00,5054.0,2025-05-26
2025-05-26 07:18:00,3144.0,2025-05-26
2025-05-26 07:19:00,5396.0,2025-05-26
2025-05-26 07:20:00,3954.0,2025-05-26
2025-05-26 07:21:00,5922.0,2025-05-26
2025-05-26 07:22:00,4914.0,2025-05-26
2025-05-26 07:23:00,3552.0,2025-05-26
2025-05-26 07:24:00,4542.0,2025-05-26
2025-05-26 07:25:00,3599.0,2025-05-26
2025-05-26 07:26:00,18326.0,2025-05-26
2025-05-26 07:27:00,10189.0,2025-05-26
2025-05-26 07:28:00,8287.0,2025-05-26
2025-05-26 07:29:00,7402.0,2025-05-26
2025-05-26 07:30:00,5530.0,2025-05-26
2025-05-26 07:31:00,5802.0,2025-05-26
2025-05-26 07:32:00,6860.0,2025-05-26
2025-05-26 07:33:00,8577.0,2025-05-26
2025-05-26 07:34:00,5263.0,2025-05-26
2025-05-26 07:35:00,3934.0,2025-05-26
2025-05-26 07:36:00,7963.0,2025-05-26
2025-05-26 07:37:00,18989.0,2025-05-26
2025-05-26 07:38:00,8666.0,2025-05-26
2025-05-26 07:39:00,16014.0,2025-05-26
2025-05-26 07:40:00,8344.0,2025-05-26
2025-05-26 07:41:00,6038.0,2025-05-26
2025-05-26 07:42:00,4601.0,2025-05-26
2025-05-26 07:43:00,8571.0,2025-05-26
2025-05-26 07:44:00,6829.0,2025-05-26
2025-05-26 07:45:00,5906.0,2025-05-26
2025-05-26 07:46:00,17635.0,2025-05-26
2025-05-26 07:47:00,11943.0,2025-05-26
2025-05-26 07:48:00,5937.0,2025-05-26
2025-05-26 07:49:00,5676.0,2025-05-26
2025-05-26 07:50:00,16188.0,2025-05-26
2025-05-26 07:51:00,5568.0,2025-05-26
2025-05-26 07:52:00,6302.0,2025-05-26
2025-05-26 07:53:00,7197.0,2025-05-26
2025-05-26 07:54:00,6269.0,2025-05-26
2025-05-26 07:55:00,4830.0,2025-05-26
2025-05-26 07:56:00,4684.0,2025-05-26
2025-05-26 07:57:00,4284.0,2025-05-26
2025-05-26 07:58:00,5031.0,2025-05-26
2025-05-26 07:59:00,4130.0,2025-05-26
2025-05-26 08:00:00,33406.0,2025-05-26
2025-05-26 08:01:00,8778.0,2025-05-26
2025-05-26 08:02:00,11783.0,2025-05-26
2025-05-26 08:03:00,6226.0,2025-05-26
2025-05-26 08:04:00,6196.0,2025-05-26
2025-05-26 08:05:00,5569.0,2025-05-26
2025-05-26 08:06:00,6532.0,2025-05-26
2025-05-26 08:07:00,5724.0,2025-05-26
2025-05-26 08:08:00,6441.0,2025-05-26
2025-05-26 08:09:00,4496.0,2025-05-26
2025-05-26 08:10:00,5525.0,2025-05-26
2025-05-26 08:11:00,6789.0,2025-05-26
2025-05-26 08:12:00,7480.0,2025-05-26
2025-05-26 08:13:00,6620.0,2025-05-26
2025-05-26 08:14:00,10375.0,2025-05-26
2025-05-26 08:15:00,26645.0,2025-05-26
2025-05-26 08:16:00,6763.0,2025-05-26
2025-05-26 08:17:00,7490.0,2025-05-26
2025-05-26 08:18:00,6311.0,2025-05-26
2025-05-26 08:19:00,6502.0,2025-05-26
2025-05-26 08:20:00,6760.0,2025-05-26
2025-05-26 08:21:00,6051.0,2025-05-26
2025-05-26 08:22:00,5309.0,2025-05-26
2025-05-26 08:23:00,5954.0,2025-05-26
2025-05-26 08:24:00,6405.0,2025-05-26
2025-05-26 08:25:00,6300.0,2025-05-26
2025-05-26 08:26:00,5488.0,2025-05-26
2025-05-26 08:27:00,5184.0,2025-05-26
2025-05-26 08:28:00,4340.0,2025-05-26
2025-05-26 08:29:00,8338.0,2025-05-26
2025-05-26 08:30:00,7190.0,2025-05-26
2025-05-26 08:31:00,6231.0,2025-05-26
2025-05-26 08:32:00,6709.0,2025-05-26
2025-05-26 08:33:00,4695.0,2025-05-26
2025-05-26 08:34:00,6008.0,2025-05-26
2025-05-26 08:35:00,4919.0,2025-05-26
2025-05-26 08:36:00,18582.0,2025-05-26
2025-05-26 08:37:00,9776.0,2025-05-26
2025-05-26 08:38:00,18405.0,2025-05-26
2025-05-26 08:39:00,13445.0,2025-05-26
2025-05-26 08:40:00,19391.0,2025-05-26
2025-05-26 08:41:00,6109.0,2025-05-26
2025-05-26 08:42:00,5833.0,2025-05-26
2025-05-26 08:43:00,15591.0,2025-05-26
2025-05-26 08:44:00,13950.0,2025-05-26
2025-05-26 08:45:00,9432.0,2025-05-26
2025-05-26 08:46:00,4554.0,2025-05-26
2025-05-26 08:47:00,5877.0,2025-05-26
2025-05-26 08:48:00,6429.0,2025-05-26
2025-05-26 08:49:00,7577.0,2025-05-26
2025-05-26 08:50:00,14131.0,2025-05-26
2025-05-26 08:51:00,10099.0,2025-05-26
2025-05-26 08:52:00,9881.0,2025-05-26
2025-05-26 08:53:00,10260.0,2025-05-26
2025-05-26 08:54:00,11337.0,2025-05-26
2025-05-26 08:55:00,8676.0,2025-05-26
2025-05-26 08:56:00,8947.0,2025-05-26
2025-05-26 08:57:00,7412.0,2025-05-26
2025-05-26 08:58:00,20437.0,2025-05-26
2025-05-26 08:59:00,4960.0,2025-05-26
2025-05-26 09:00:00,8260.0,2025-05-26
2025-05-26 09:01:00,6821.0,2025-05-26
2025-05-26 09:02:00,9708.0,2025-05-26
2025-05-26 09:03:00,5882.0,2025-05-26
2025-05-26 09:04:00,8905.0,2025-05-26
2025-05-26 09:05:00,10753.0,2025-05-26
2025-05-26 09:06:00,9429.0,2025-05-26
2025-05-26 09:07:00,13195.0,2025-05-26
2025-05-26 09:08:00,8308.0,2025-05-26
2025-05-26 09:09:00,10079.0,2025-05-26
2025-05-26 09:10:00,11206.0,2025-05-26
2025-05-26 09:11:00,8123.0,2025-05-26
2025-05-26 09:12:00,11857.0,2025-05-26
2025-05-26 09:13:00,8855.0,2025-05-26
2025-05-26 09:14:00,9022.0,2025-05-26
2025-05-26 09:15:00,9134.0,2025-05-26
2025-05-26 09:16:00,11891.0,2025-05-26
2025-05-26 09:17:00,8196.0,2025-05-26
2025-05-26 09:18:00,8554.0,2025-05-26
2025-05-26 09:19:00,15578.0,2025-05-26
2025-05-26 09:20:00,8446.0,2025-05-26
2025-05-26 09:21:00,16306.0,2025-05-26
2025-05-26 09:22:00,7815.0,2025-05-26
2025-05-26 09:23:00,9454.0,2025-05-26
2025-05-26 09:24:00,11355.0,2025-05-26
2025-05-26 09:25:00,58910.0,2025-05-26
2025-05-26 09:26:00,50516.0,2025-05-26
2025-05-26 09:27:00,30288.0,2025-05-26
2025-05-26 09:28:00,18502.0,2025-05-26
2025-05-26 09:29:00,12525.0,2025-05-26
2025-05-26 09:30:00,57078.0,2025-05-26
2025-05-26 09:31:00,19582.0,2025-05-26
2025-05-26 09:32:00,66395.0,2025-05-26
2025-05-26 09:33:00,21526.0,2025-05-26
2025-05-26 09:34:00,14878.0,2025-05-26
2025-05-26 09:35:00,35823.0,2025-05-26
2025-05-26 09:36:00,28092.0,2025-05-26
2025-05-26 09:37:00,13957.0,2025-05-26
2025-05-26 09:38:00,12702.0,2025-05-26
2025-05-26 09:39:00,39186.0,2025-05-26
2025-05-26 09:40:00,35211.0,2025-05-26
2025-05-26 09:41:00,57992.0,2025-05-26
2025-05-26 09:42:00,31414.0,2025-05-26
2025-05-26 09:43:00,29617.0,2025-05-26
2025-05-26 09:44:00,11941.0,2025-05-26
2025-05-26 09:45:00,28939.0,2025-05-26
2025-05-26 09:46:00,20339.0,2025-05-26
2025-05-26 09:47:00,33573.0,2025-05-26
2025-05-26 09:48:00,30291.0,2025-05-26
2025-05-26 09:49:00,29632.0,2025-05-26
2025-05-26 09:50:00,30962.0,2025-05-26
2025-05-26 09:51:00,26589.0,2025-05-26
2025-05-26 09:52:00,32093.0,2025-05-26
2025-05-26 09:53:00,26695.0,2025-05-26
2025-05-26 09:54:00,96929.0,2025-05-26
2025-05-26 09:55:00,42015.0,2025-05-26
2025-05-26 09:56:00,47550.0,2025-05-26
2025-05-26 09:57:00,25912.0,2025-05-26
2025-05-26 09:58:00,13386.0,2025-05-26
2025-05-26 09:59:00,17158.0,2025-05-26
